id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_1,second_view_1_1,third_rating_people_5_1,first_positive_5_episode,second_view_1_episode,third_rating_people_5_episode,positive,view,rating_people,positive_1,view_1,rating_people_1,positive_episode,view_episode,rating_people_episode,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
709619,우리 집에 최애캐!,0.6413050739257429,0.495220659821425,20.0,111190,5709.4800000000005,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,33.0,111190,6514.2,84.30379746835443,123234.87658227848,10578.842784810126,57.42307692307692,69250.7703962704,7738.134545454546,231,ziwo****,내,최애캐가,집에,하는데,나만,그림체,0
709619,우리 집에 최애캐!,0.6413050739257429,0.495220659821425,20.0,111190,5709.4800000000005,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,50.0,90146,5993.259999999999,54.86392405063291,96116.10759493671,9658.456487341773,37.455710955710956,57358.25874125874,6988.803624708625,231,ziwo****,내,최애캐가,집에,하는데,나만,그림체,0
709619,우리 집에 최애캐!,0.6413050739257429,0.495220659821425,20.0,111190,5709.4800000000005,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,34.0,83632,5864.67,50.813291139240505,80195.39240506329,9311.980189873419,35.62937062937063,50639.46153846154,6635.007855477856,231,ziwo****,내,최애캐가,집에,하는데,나만,그림체,0
709619,우리 집에 최애캐!,0.6413050739257429,0.495220659821425,20.0,111190,5709.4800000000005,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,20.0,78064,5305.9,55.18037974683544,71927.29113924051,9014.11743670886,34.71911421911422,46447.094405594406,6365.26282051282,231,ziwo****,내,최애캐가,집에,하는데,나만,그림체,0
709619,우리 집에 최애캐!,0.6413050739257429,0.495220659821425,20.0,111190,5709.4800000000005,56.32911392405063,123234.87658227848,8794.260886075948,36.438228438228435,69250.7703962704,6269.397622377623,20.0,74102,5709.4800000000005,56.32911392405063,68165.51582278482,8794.260886075948,36.438228438228435,43800.34731934732,6269.397622377623,231,ziwo****,내,최애캐가,집에,하는데,나만,그림체,0
